Step,Iteration,Score,True Genomes,Inferred Genomes,Number of Genomes Delta,Number of Core Genes Delta,True Positive Edges,Edge Accuracy,Edge Precision,Edge Recall,True Positive Core Genes,Core Gene Accuracy,Core Gene Precision,Core Gene Recall,Strategy,Strategy_Key,Config,kmin,kmax
Iteration 88,88,-417.0,3,90,87,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 1.0$",4,1740
Iteration 89,89,-413.0,3,91,88,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 1.0$",4,1740
Iteration 90,90,-409.0,3,92,89,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 1.0$",4,1740
Iteration 91,91,-405.0,3,93,90,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 1.0$",4,1740
Iteration 92,92,-401.0,3,94,91,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 1.0$",4,1740
Iteration 93,93,-397.0,3,95,92,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 1.0$",4,1740
Iteration 94,94,-393.0,3,96,93,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 1.0$",4,1740
Iteration 95,95,-389.0,3,97,94,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 1.0$",4,1740
Iteration 96,96,-385.0,3,98,95,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 1.0$",4,1740
Iteration 97,97,-381.0,3,99,96,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 1.0$",4,1740
Iteration 98,98,-377.0,3,100,97,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 1.0$",4,1740
Iteration 99,99,-373.0,3,101,98,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 1.0$",4,1740
Iteration 100,100,-369.0,3,102,99,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 1.0$",4,1740
Phase 2: Base Pangenome,0,-382.0,3,3,0,200,202,0.9603960396039604,1.0,0.9805825242718447,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Phase 3: Refinement,1,-767.0,3,3,0,200,202,0.9603960396039604,1.0,0.9805825242718447,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 2,2,-761.0,3,4,1,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 3,3,-757.0,3,5,2,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 4,4,-753.0,3,6,3,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 5,5,-749.0,3,7,4,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 6,6,-745.0,3,8,5,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 7,7,-741.0,3,9,6,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 8,8,-737.0,3,10,7,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 9,9,-733.0,3,11,8,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 10,10,-729.0,3,12,9,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 11,11,-725.0,3,13,10,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 12,12,-721.0,3,14,11,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 13,13,-717.0,3,15,12,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 14,14,-713.0,3,16,13,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 15,15,-709.0,3,17,14,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 16,16,-705.0,3,18,15,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 17,17,-701.0,3,19,16,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 18,18,-697.0,3,20,17,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 19,19,-693.0,3,21,18,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 20,20,-689.0,3,22,19,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 21,21,-685.0,3,23,20,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 22,22,-681.0,3,24,21,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 23,23,-677.0,3,25,22,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 24,24,-673.0,3,26,23,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 25,25,-669.0,3,27,24,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 26,26,-665.0,3,28,25,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 27,27,-661.0,3,29,26,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 28,28,-657.0,3,30,27,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 29,29,-653.0,3,31,28,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 30,30,-649.0,3,32,29,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 31,31,-645.0,3,33,30,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 32,32,-641.0,3,34,31,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 33,33,-637.0,3,35,32,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 34,34,-633.0,3,36,33,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 35,35,-629.0,3,37,34,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 36,36,-625.0,3,38,35,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 37,37,-621.0,3,39,36,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 38,38,-617.0,3,40,37,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 39,39,-613.0,3,41,38,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 40,40,-609.0,3,42,39,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 41,41,-605.0,3,43,40,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 42,42,-601.0,3,44,41,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 43,43,-597.0,3,45,42,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 44,44,-593.0,3,46,43,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 45,45,-589.0,3,47,44,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 46,46,-585.0,3,48,45,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 47,47,-581.0,3,49,46,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 48,48,-577.0,3,50,47,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 49,49,-573.0,3,51,48,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 50,50,-569.0,3,52,49,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 51,51,-565.0,3,53,50,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 52,52,-561.0,3,54,51,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 53,53,-557.0,3,55,52,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 54,54,-553.0,3,56,53,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 55,55,-549.0,3,57,54,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 56,56,-545.0,3,58,55,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 57,57,-541.0,3,59,56,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 58,58,-537.0,3,60,57,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 59,59,-533.0,3,61,58,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 60,60,-529.0,3,62,59,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 61,61,-525.0,3,63,60,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 62,62,-521.0,3,64,61,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 63,63,-517.0,3,65,62,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 64,64,-513.0,3,66,63,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 65,65,-509.0,3,67,64,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 66,66,-505.0,3,68,65,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 67,67,-501.0,3,69,66,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 68,68,-497.0,3,70,67,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 69,69,-493.0,3,71,68,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 70,70,-489.0,3,72,69,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 71,71,-485.0,3,73,70,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 72,72,-481.0,3,74,71,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 73,73,-477.0,3,75,72,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 74,74,-473.0,3,76,73,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 75,75,-469.0,3,77,74,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 76,76,-465.0,3,78,75,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 77,77,-461.0,3,79,76,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 78,78,-457.0,3,80,77,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 79,79,-453.0,3,81,78,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 80,80,-449.0,3,82,79,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 81,81,-445.0,3,83,80,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 82,82,-441.0,3,84,81,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 83,83,-437.0,3,85,82,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 84,84,-433.0,3,86,83,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 85,85,-429.0,3,87,84,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 86,86,-425.0,3,88,85,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 87,87,-421.0,3,89,86,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 88,88,-417.0,3,90,87,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 89,89,-413.0,3,91,88,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 90,90,-409.0,3,92,89,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 91,91,-405.0,3,93,90,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 92,92,-401.0,3,94,91,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 93,93,-397.0,3,95,92,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 94,94,-393.0,3,96,93,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 95,95,-389.0,3,97,94,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 96,96,-385.0,3,98,95,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 97,97,-381.0,3,99,96,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 98,98,-377.0,3,100,97,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 99,99,-373.0,3,101,98,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Iteration 100,100,-369.0,3,102,99,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.5$",4,872
Phase 2: Base Pangenome,0,-189.5,3,3,0,200,202,0.9603960396039604,1.0,0.9805825242718447,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Phase 3: Refinement,1,-767.0,3,3,0,200,202,0.9603960396039604,1.0,0.9805825242718447,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 2,2,-761.0,3,4,1,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 3,3,-757.0,3,5,2,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 4,4,-753.0,3,6,3,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 5,5,-749.0,3,7,4,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 6,6,-745.0,3,8,5,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 7,7,-741.0,3,9,6,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 8,8,-737.0,3,10,7,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 9,9,-733.0,3,11,8,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 10,10,-729.0,3,12,9,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 11,11,-725.0,3,13,10,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 12,12,-721.0,3,14,11,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 13,13,-717.0,3,15,12,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 14,14,-713.0,3,16,13,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 15,15,-709.0,3,17,14,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 16,16,-705.0,3,18,15,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 17,17,-701.0,3,19,16,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 18,18,-697.0,3,20,17,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 19,19,-693.0,3,21,18,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
Iteration 20,20,-689.0,3,22,19,200,203,0.9702970297029703,1.0,0.9854368932038835,0,0.5,,0.0,Eulerian by Length,eulerian_length,"$\alpha = 1.0,\, \gamma = 0.25$",4,438
