gene size,replicate,genomes gt,genomes inf,runtime_phases_1-3,runtime_phase_4,total_runtime,alpha,gamma
250,4,7,104,0.28391517199997907,3.66999302059412e-07,0.2839155389992811,0.25,1.0
250,4,4,6,0.0334069599994109,2.6999987312592566e-07,0.03340722999928403,0.5,1.0
250,4,10,10,0.3150890460019582,3.659988578874618e-07,0.3150894120008161,1.0,1.0
250,4,10,103,0.34509405300195795,3.940003807656467e-07,0.3450944470023387,1.0,0.5
250,4,10,104,0.3211424889996124,3.8300277083180845e-07,0.32114287200238323,1.0,0.25
250,5,2,3,0.02187888499975088,5.350011633709073e-07,0.02187942000091425,0.25,1.0
250,5,4,102,0.22808728399832034,3.890017978847027e-07,0.22808767300011823,0.5,1.0
250,5,3,102,0.20140166899727774,3.8800135371275246e-07,0.20140205699863145,1.0,1.0
250,5,4,4,0.11142781599846785,4.120010999031365e-07,0.11142822799956775,1.0,0.5
250,5,7,7,0.22300046000236762,3.940003807656467e-07,0.22300085400274838,1.0,0.25
300,1,4,102,0.2608004880021326,3.9699807530269027e-07,0.2608008850002079,0.25,1.0
300,1,8,102,0.35743613699742127,3.950008249375969e-07,0.3574365319982462,0.5,1.0
300,1,9,103,0.3818497310021485,6.189984560478479e-07,0.3818503500006045,1.0,1.0
300,1,7,103,0.3300776409996615,4.029971023555845e-07,0.3300780439967639,1.0,0.5
300,1,4,4,0.18666839800062007,3.759996616281569e-07,0.1866687740002817,1.0,0.25
300,2,4,6,0.044058125000447035,4.2299870983697474e-07,0.04405854799915687,0.25,1.0
300,2,10,103,0.409992439999769,3.989989636465907e-07,0.4099928389987326,0.5,1.0
300,2,3,102,0.2354478380002547,3.9699807530269027e-07,0.23544823499833,1.0,1.0
300,2,10,10,7.609217201999854,4.299981810618192e-07,7.609217631998035,1.0,0.5
300,2,7,103,0.3394452319989796,4.869980330113322e-07,0.3394457189970126,1.0,0.25
300,3,2,101,0.20592835200295667,3.8699727156199515e-07,0.20592873900022823,0.25,1.0
300,3,7,7,0.2862077390018385,3.889981599058956e-07,0.2862081279999984,0.5,1.0
300,3,9,104,0.3843468919985753,3.890017978847027e-07,0.3843472810003732,1.0,1.0
300,3,9,9,5.919283127001108,3.949971869587898e-07,5.919283521998295,1.0,0.5
300,3,9,103,0.41939785899739945,3.950008249375969e-07,0.4193982539982244,1.0,0.25
300,4,8,103,0.3540326910006115,7.429989636875689e-07,0.3540334339995752,0.25,1.0
300,4,5,102,0.30807411299974774,4.0500162867829204e-07,0.3080745180013764,0.5,1.0
300,4,10,19,0.18873961200006306,3.9999940781854093e-07,0.18874001199947088,1.0,1.0
300,4,5,4,0.1981685370010382,5.009969754610211e-07,0.19816903799801366,1.0,0.5
300,4,4,4,0.17880760999833,4.270004865247756e-07,0.17880803699881653,1.0,0.25
300,5,6,10,0.09491596199950436,3.540008037816733e-07,0.09491631600030814,0.25,1.0
300,5,9,103,0.39004870600183494,4.0099985199049115e-07,0.39004910700168693,0.5,1.0
300,5,4,6,0.06670937200033222,4.219982656650245e-07,0.06670979399859789,1.0,1.0
300,5,2,2,0.07808443799876841,4.159992386121303e-07,0.07808485399800702,1.0,0.5
300,5,10,103,0.4249021659998107,4.130015440750867e-07,0.42490257900135475,1.0,0.25
350,1,10,103,0.4932830229990941,3.980021574534476e-07,0.49328342100125155,0.25,1.0
350,1,2,2,0.10496256700207596,5.139991117175668e-07,0.10496308100118767,0.5,1.0
350,1,8,104,0.45826954299991485,4.1500243241898715e-07,0.45826995800234727,1.0,1.0
350,1,4,102,0.33900866600015434,6.449990905821323e-07,0.3390093109992449,1.0,0.5
350,1,8,8,0.4881187850005517,3.9199949242174625e-07,0.48811917700004415,1.0,0.25
350,2,5,103,0.3604044169987901,3.9699807530269027e-07,0.3604048139968654,0.25,1.0
350,2,3,102,0.3020486200002779,3.839995770249516e-07,0.3020490039998549,0.5,1.0
350,2,2,4,0.045154616000218084,3.86000465368852e-07,0.04515500200068345,1.0,1.0
350,2,7,103,0.4048575219967461,1.7500133253633976e-07,0.4048576969980786,1.0,0.5
350,2,9,9,7.863341847998527,4.43000317318365e-07,7.863342290998844,1.0,0.25
350,3,5,5,0.7125229199991736,3.0600131140090525e-07,0.712523226000485,0.25,1.0
350,3,8,103,0.43596074400193174,3.7899735616520047e-07,0.4359611229992879,0.5,1.0
350,3,6,6,0.34533900400128914,4.169996827840805e-07,0.3453394210009719,1.0,1.0
350,3,8,103,0.44906403200002387,3.8800135371275246e-07,0.4490644200013776,1.0,0.5
350,3,10,102,0.5211868129990762,4.1100065573118627e-07,0.5211872239997319,1.0,0.25
350,4,10,104,0.5172876710021228,4.3199906940571964e-07,0.5172881030011922,0.25,1.0
350,4,9,9,0.564758983997308,4.2300234781578183e-07,0.5647594069996558,0.5,1.0
350,4,5,102,0.3700931940002192,4.220019036438316e-07,0.37009361600212287,1.0,1.0
350,4,9,9,0.5996776270003465,4.339999577496201e-07,0.5996780610003043,1.0,0.5
350,4,10,104,0.546961238997028,4.1100065573118627e-07,0.5469616499976837,1.0,0.25
350,5,4,6,0.07460658900163253,4.180001269560307e-07,0.07460700700175948,0.25,1.0
350,5,5,102,0.3869162970004254,3.8800135371275246e-07,0.3869166850017791,0.5,1.0
350,5,7,7,0.4202976589986065,3.9999940781854093e-07,0.4202980589980143,1.0,1.0
350,5,8,103,0.4636380240008293,3.9699807530269027e-07,0.4636384209989046,1.0,0.5
350,5,4,7,0.078497378002794,3.539971658028662e-07,0.0784977319999598,1.0,0.25
